12;01;061;025;002B;SUMATERA UTARA;NIAS;BAWOLATO;ORAHUA FAONDRATO;1201061025002B
12;01;061;025;003B;SUMATERA UTARA;NIAS;BAWOLATO;ORAHUA FAONDRATO;1201061025003B
12;01;062;001;001B;SUMATERA UTARA;NIAS;ULUGAWO;ORAHILI;1201062001001B
12;01;062;002;001B;SUMATERA UTARA;NIAS;ULUGAWO;HILIMBOWO;1201062002001B
12;01;062;002;002B;SUMATERA UTARA;NIAS;ULUGAWO;HILIMBOWO;1201062002002B
12;01;062;002;003B;SUMATERA UTARA;NIAS;ULUGAWO;HILIMBOWO;1201062002003B
12;01;062;003;001B;SUMATERA UTARA;NIAS;ULUGAWO;FATODANO;1201062003001B
12;01;062;003;005B;SUMATERA UTARA;NIAS;ULUGAWO;FATODANO;1201062003005B
12;01;062;004;001B;SUMATERA UTARA;NIAS;ULUGAWO;FAHANDRONA;1201062004001B
12;01;062;004;002B;SUMATERA UTARA;NIAS;ULUGAWO;FAHANDRONA;1201062004002B
12;01;062;004;003B;SUMATERA UTARA;NIAS;ULUGAWO;FAHANDRONA;1201062004003B
12;01;062;005;001B;SUMATERA UTARA;NIAS;ULUGAWO;HILIBADALU;1201062005001B
12;01;062;005;002B;SUMATERA UTARA;NIAS;ULUGAWO;HILIBADALU;1201062005002B
12;01;062;006;001B;SUMATERA UTARA;NIAS;ULUGAWO;HOLI;1201062006001B
12;01;062;006;002B;SUMATERA UTARA;NIAS;ULUGAWO;HOLI;1201062006002B
12;01;062;006;003B;SUMATERA UTARA;NIAS;ULUGAWO;HOLI;1201062006003B
12;01;062;006;004B;SUMATERA UTARA;NIAS;ULUGAWO;HOLI;1201062006004B
12;01;062;007;001B;SUMATERA UTARA;NIAS;ULUGAWO;SISOBAHILI ULUGAWO;1201062007001B
12;01;062;007;002B;SUMATERA UTARA;NIAS;ULUGAWO;SISOBAHILI ULUGAWO;1201062007002B
12;01;062;008;001B;SUMATERA UTARA;NIAS;ULUGAWO;HILIWETOGELA;1201062008001B
12;01;062;009;001B;SUMATERA UTARA;NIAS;ULUGAWO;LAWA-LAWA LUO;1201062009001B
12;01;062;009;002B;SUMATERA UTARA;NIAS;ULUGAWO;LAWA-LAWA LUO;1201062009002B
12;01;062;010;001B;SUMATERA UTARA;NIAS;ULUGAWO;SIFAOROASI ULUGAWO;1201062010001B
12;01;062;010;002B;SUMATERA UTARA;NIAS;ULUGAWO;SIFAOROASI ULUGAWO;1201062010002B
12;01;062;010;003B;SUMATERA UTARA;NIAS;ULUGAWO;SIFAOROASI ULUGAWO;1201062010003B
12;01;062;011;001B;SUMATERA UTARA;NIAS;ULUGAWO;ONODALINGA;1201062011001B
12;01;062;011;002B;SUMATERA UTARA;NIAS;ULUGAWO;ONODALINGA;1201062011002B
12;01;062;012;002B;SUMATERA UTARA;NIAS;ULUGAWO;MOHILI;1201062012002B
12;01;062;012;003B;SUMATERA UTARA;NIAS;ULUGAWO;MOHILI;1201062012003B
12;01;062;013;004B;SUMATERA UTARA;NIAS;ULUGAWO;HILIGAFOA;1201062013004B
12;01;062;014;004B;SUMATERA UTARA;NIAS;ULUGAWO;SISARAHILI SOROMAASI;1201062014004B
12;01;062;014;005B;SUMATERA UTARA;NIAS;ULUGAWO;SISARAHILI SOROMAASI;1201062014005B
12;01;070;006;001B;SUMATERA UTARA;NIAS;GIDO;HILIOTALUA;1201070006001B
12;01;070;006;002B;SUMATERA UTARA;NIAS;GIDO;HILIOTALUA;1201070006002B
12;01;070;008;001B;SUMATERA UTARA;NIAS;GIDO;AKHELAUME;1201070008001B
12;01;070;012;002B;SUMATERA UTARA;NIAS;GIDO;TULOMBAHO SALOO;1201070012002B
12;01;070;012;005B;SUMATERA UTARA;NIAS;GIDO;TULOMBAHO SALOO;1201070012005B
12;01;070;013;003B;SUMATERA UTARA;NIAS;GIDO;OLINDRAWA SISARAHILI;1201070013003B
12;01;070;013;004B;SUMATERA UTARA;NIAS;GIDO;OLINDRAWA SISARAHILI;1201070013004B
12;01;070;013;006B;SUMATERA UTARA;NIAS;GIDO;OLINDRAWA SISARAHILI;1201070013006B
12;01;070;014;003B;SUMATERA UTARA;NIAS;GIDO;LASELA;1201070014003B
12;01;070;014;004B;SUMATERA UTARA;NIAS;GIDO;LASELA;1201070014004B
12;01;070;016;001B;SUMATERA UTARA;NIAS;GIDO;HILISEBUA;1201070016001B
12;01;070;016;002B;SUMATERA UTARA;NIAS;GIDO;HILISEBUA;1201070016002B
12;01;070;017;002B;SUMATERA UTARA;NIAS;GIDO;SOMI;1201070017002B
12;01;070;017;003B;SUMATERA UTARA;NIAS;GIDO;SOMI;1201070017003B
12;01;070;017;004B;SUMATERA UTARA;NIAS;GIDO;SOMI;1201070017004B
12;01;070;017;005B;SUMATERA UTARA;NIAS;GIDO;SOMI;1201070017005B
12;01;070;018;001B;SUMATERA UTARA;NIAS;GIDO;SIRETE;1201070018001B
12;01;070;019;001B;SUMATERA UTARA;NIAS;GIDO;HILIWETO GIDO;1201070019001B
12;01;070;019;002B;SUMATERA UTARA;NIAS;GIDO;HILIWETO GIDO;1201070019002B
12;01;070;019;003B;SUMATERA UTARA;NIAS;GIDO;HILIWETO GIDO;1201070019003B
12;01;070;019;004B;SUMATERA UTARA;NIAS;GIDO;HILIWETO GIDO;1201070019004B
12;01;070;020;001B;SUMATERA UTARA;NIAS;GIDO;LOLOANAA GIDO;1201070020001B
12;01;070;022;001B;SUMATERA UTARA;NIAS;GIDO;SISOBAHILI;1201070022001B
12;01;070;022;004B;SUMATERA UTARA;NIAS;GIDO;SISOBAHILI;1201070022004B
12;01;070;023;001B;SUMATERA UTARA;NIAS;GIDO;LAHEMO;1201070023001B
12;01;070;023;002B;SUMATERA UTARA;NIAS;GIDO;LAHEMO;1201070023002B
12;01;070;023;003B;SUMATERA UTARA;NIAS;GIDO;LAHEMO;1201070023003B
12;01;070;024;001B;SUMATERA UTARA;NIAS;GIDO;LADEA;1201070024001B
12;01;070;027;001B;SUMATERA UTARA;NIAS;GIDO;UMBU;1201070027001B
12;01;070;027;002B;SUMATERA UTARA;NIAS;GIDO;UMBU;1201070027002B
12;01;070;028;001B;SUMATERA UTARA;NIAS;GIDO;SAEWE;1201070028001B
12;01;070;028;002B;SUMATERA UTARA;NIAS;GIDO;SAEWE;1201070028002B
12;01;070;029;001B;SUMATERA UTARA;NIAS;GIDO;LOLOZASAI;1201070029001B
12;01;070;029;002B;SUMATERA UTARA;NIAS;GIDO;LOLOZASAI;1201070029002B
12;01;070;030;001B;SUMATERA UTARA;NIAS;GIDO;LASARA IDANOI;1201070030001B
12;01;070;030;002B;SUMATERA UTARA;NIAS;GIDO;LASARA IDANOI;1201070030002B
12;01;070;030;003B;SUMATERA UTARA;NIAS;GIDO;LASARA IDANOI;1201070030003B
12;01;070;030;004B;SUMATERA UTARA;NIAS;GIDO;LASARA IDANOI;1201070030004B
12;01;070;030;005B;SUMATERA UTARA;NIAS;GIDO;LASARA IDANOI;1201070030005B
12;01;070;031;002B;SUMATERA UTARA;NIAS;GIDO;LADEA ORAHUA;1201070031002B
12;01;070;031;003B;SUMATERA UTARA;NIAS;GIDO;LADEA ORAHUA;1201070031003B
12;01;070;032;002B;SUMATERA UTARA;NIAS;GIDO;NIFOLOO LAURU;1201070032002B
12;01;070;032;003B;SUMATERA UTARA;NIAS;GIDO;NIFOLOO LAURU;1201070032003B
12;01;070;033;001B;SUMATERA UTARA;NIAS;GIDO;SOMI BOTOGOO;1201070033001B
12;01;070;034;001B;SUMATERA UTARA;NIAS;GIDO;HILIZOI;1201070034001B
12;01;070;034;003B;SUMATERA UTARA;NIAS;GIDO;HILIZOI;1201070034003B
12;01;071;001;001B;SUMATERA UTARA;NIAS;SOGAEADU;TUHEMBUASI;1201071001001B
12;01;071;001;002B;SUMATERA UTARA;NIAS;SOGAEADU;TUHEMBUASI;1201071001002B
12;01;071;001;003B;SUMATERA UTARA;NIAS;SOGAEADU;TUHEMBUASI;1201071001003B
12;01;071;001;004B;SUMATERA UTARA;NIAS;SOGAEADU;TUHEMBUASI;1201071001004B
12;01;071;002;001B;SUMATERA UTARA;NIAS;SOGAEADU;HILIBADALU;1201071002001B
12;01;071;002;002B;SUMATERA UTARA;NIAS;SOGAEADU;HILIBADALU;1201071002002B
12;01;071;003;001B;SUMATERA UTARA;NIAS;SOGAEADU;LAURI;1201071003001B
12;01;071;003;002B;SUMATERA UTARA;NIAS;SOGAEADU;LAURI;1201071003002B
12;01;071;003;003B;SUMATERA UTARA;NIAS;SOGAEADU;LAURI;1201071003003B
12;01;071;004;001B;SUMATERA UTARA;NIAS;SOGAEADU;HILIMBANA;1201071004001B
